GAME_ID,OFFICIAL_ID,OFFICIAL_NAME,FIRST_NAME,LAST_NAME,JERSEY_NUM,SEASON_TYPE,POSTSEASON_STAGE,POSTSEASON_SEASON_TYPE,SPECIAL_SITE
0022200538,101284,John Goble,John,Goble,10,Regular Season,Regular Season,Regular Season,0
0022200538,203177,Lauren Holtkamp,Lauren,Holtkamp,7,Regular Season,Regular Season,Regular Season,0
0022200539,1146,Tony Brothers,Tony,Brothers,25,Regular Season,Regular Season,Regular Season,0
0022200539,202007,Nick Buchert,Nick,Buchert,3,Regular Season,Regular Season,Regular Season,0
0022200539,1627529,Suyash Mehta,Suyash,Mehta,82,Regular Season,Regular Season,Regular Season,0
0022200540,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022200540,201638,Brent Barnaky,Brent,Barnaky,36,Regular Season,Regular Season,Regular Season,0
0022200540,202037,J.T. Orr,J.T.,Orr,72,Regular Season,Regular Season,Regular Season,0
0022200541,2530,Ed Malloy,Ed,Malloy,14,Regular Season,Regular Season,Regular Season,0
0022200541,202901,Matt Myers,Matt,Myers,43,Regular Season,Regular Season,Regular Season,0
0022200541,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022200542,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022200542,203592,Dedric Taylor,Dedric,Taylor,21,Regular Season,Regular Season,Regular Season,0
0022200542,1628159,Mousa Dagher,Mousa,Dagher,28,Regular Season,Regular Season,Regular Season,0
0022200543,101283,Brian Forte,Brian,Forte,45,Regular Season,Regular Season,Regular Season,0
0022200543,202049,Ben Taylor,Ben,Taylor,46,Regular Season,Regular Season,Regular Season,0
0022200543,1626302,Aaron Smith,Aaron,Smith,51,Regular Season,Regular Season,Regular Season,0
0022200544,2004,Courtney Kirkland,Courtney,Kirkland,61,Regular Season,Regular Season,Regular Season,0
0022200544,202035,Brett Nansel,Brett,Nansel,44,Regular Season,Regular Season,Regular Season,0
0022200544,1628954,Jenna Schroeder,Jenna,Schroeder,84,Regular Season,Regular Season,Regular Season,0
0022200545,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022200545,2005,Matt Boland,Matt,Boland,18,Regular Season,Regular Season,Regular Season,0
0022200545,202053,Scott Twardoski,Scott,Twardoski,52,Regular Season,Regular Season,Regular Season,0
0022200546,2714,David Guthrie,David,Guthrie,16,Regular Season,Regular Season,Regular Season,0
0022200546,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022200546,1627519,John Conley,John,Conley,79,Regular Season,Regular Season,Regular Season,0
0022200547,204058,Gediminas Petraitis,Gediminas,Petraitis,50,Regular Season,Regular Season,Regular Season,0
0022200547,1626301,Jason Goldenberg,Jason,Goldenberg,35,Regular Season,Regular Season,Regular Season,0
0022200547,1627962,Jacyn Goble,Jacyn,Goble,68,Regular Season,Regular Season,Regular Season,0
0022200548,201639,Josh Tiven,Josh,Tiven,58,Regular Season,Regular Season,Regular Season,0
0022200548,203593,Justin Van Duyne,Justin,Van Duyne,64,Regular Season,Regular Season,Regular Season,0
0022200548,1629178,Sha'Rae Mitchell,Sha'Rae,Mitchell,98,Regular Season,Regular Season,Regular Season,0
0022200549,1662,Bill Kennedy,Bill,Kennedy,55,Regular Season,Regular Season,Regular Season,0
0022200549,201246,Kevin Cutler,Kevin,Cutler,34,Regular Season,Regular Season,Regular Season,0
0022200549,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022200550,1193,Michael Smith,Michael,Smith,38,Regular Season,Regular Season,Regular Season,0
0022200550,202049,Ben Taylor,Ben,Taylor,46,Regular Season,Regular Season,Regular Season,0
0022200550,1627964,Jonathan Sterling,Jonathan,Sterling,17,Regular Season,Regular Season,Regular Season,0
0022200551,2004,Courtney Kirkland,Courtney,Kirkland,61,Regular Season,Regular Season,Regular Season,0
0022200551,202901,Matt Myers,Matt,Myers,43,Regular Season,Regular Season,Regular Season,0
0022200551,1626302,Aaron Smith,Aaron,Smith,51,Regular Season,Regular Season,Regular Season,0
0022200552,1146,Tony Brothers,Tony,Brothers,25,Regular Season,Regular Season,Regular Season,0
0022200552,1155,JB DeRosa,JB,DeRosa,22,Regular Season,Regular Season,Regular Season,0
0022200552,1627529,Suyash Mehta,Suyash,Mehta,82,Regular Season,Regular Season,Regular Season,0
0022200553,201245,Marat Kogut,Marat,Kogut,32,Regular Season,Regular Season,Regular Season,0
0022200553,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022200553,1629175,Brent Haskill,Brent,Haskill,92,Regular Season,Regular Season,Regular Season,0
0022200554,2882,Sean Wright,Sean,Wright,4,Regular Season,Regular Season,Regular Season,0
0022200554,1627519,John Conley,John,Conley,79,Regular Season,Regular Season,Regular Season,0
0022200554,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022200555,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022200555,202041,Kevin Scott,Kevin,Scott,24,Regular Season,Regular Season,Regular Season,0
0022200555,1627963,Phenizee Ransom,Phenizee,Ransom,70,Regular Season,Regular Season,Regular Season,0
0022200556,1148,James Capers,James,Capers,19,Regular Season,Regular Season,Regular Season,0
0022200556,203054,Che Flores,Che,Flores,91,Regular Season,Regular Season,Regular Season,0
0022200556,203591,Mitchell Ervin,Mitchell,Ervin,27,Regular Season,Regular Season,Regular Season,0
0022200557,1162,Scott Foster,Scott,Foster,48,Regular Season,Regular Season,Regular Season,0
0022200557,203593,Justin Van Duyne,Justin,Van Duyne,64,Regular Season,Regular Season,Regular Season,0
0022200557,1628484,Dannica Mosher,Dannica,Mosher,89,Regular Season,Regular Season,Regular Season,0
0022200558,1201,Leon Wood,Leon,Wood,40,Regular Season,Regular Season,Regular Season,0
0022200558,2534,Zach Zarba,Zach,Zarba,15,Regular Season,Regular Season,Regular Season,0
0022200558,1628951,John Butler,John,Butler,30,Regular Season,Regular Season,Regular Season,0
0022200559,2714,David Guthrie,David,Guthrie,16,Regular Season,Regular Season,Regular Season,0
0022200559,202027,Tre Maddox,Tre,Maddox,23,Regular Season,Regular Season,Regular Season,0
0022200559,202035,Brett Nansel,Brett,Nansel,44,Regular Season,Regular Season,Regular Season,0
0022200560,2530,Ed Malloy,Ed,Malloy,14,Regular Season,Regular Season,Regular Season,0
0022200560,202037,J.T. Orr,J.T.,Orr,72,Regular Season,Regular Season,Regular Season,0
0022200560,1628953,Ashley Moyer-Gleich,Ashley,Moyer-Gleich,13,Regular Season,Regular Season,Regular Season,0
0022200561,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022200561,203592,Dedric Taylor,Dedric,Taylor,21,Regular Season,Regular Season,Regular Season,0
0022200561,1627961,Brandon Adair,Brandon,Adair,67,Regular Season,Regular Season,Regular Season,0
0022200562,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022200562,203177,Lauren Holtkamp,Lauren,Holtkamp,7,Regular Season,Regular Season,Regular Season,0
0022200562,1627534,Andy Nagy,Andy,Nagy,83,Regular Season,Regular Season,Regular Season,0
0022200563,201246,Kevin Cutler,Kevin,Cutler,34,Regular Season,Regular Season,Regular Season,0
0022200563,202007,Nick Buchert,Nick,Buchert,3,Regular Season,Regular Season,Regular Season,0
0022200563,202035,Brett Nansel,Brett,Nansel,44,Regular Season,Regular Season,Regular Season,0
0022200564,1155,JB DeRosa,JB,DeRosa,22,Regular Season,Regular Season,Regular Season,0
0022200564,1662,Bill Kennedy,Bill,Kennedy,55,Regular Season,Regular Season,Regular Season,0
0022200564,1627964,Jonathan Sterling,Jonathan,Sterling,17,Regular Season,Regular Season,Regular Season,0
0022200565,1148,James Capers,James,Capers,19,Regular Season,Regular Season,Regular Season,0
0022200565,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022200565,1628484,Dannica Mosher,Dannica,Mosher,89,Regular Season,Regular Season,Regular Season,0
0022200566,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022200566,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022200566,1628172,Evan Scott,Evan,Scott,78,Regular Season,Regular Season,Regular Season,0
0022200567,2004,Courtney Kirkland,Courtney,Kirkland,61,Regular Season,Regular Season,Regular Season,0
0022200567,1627962,Jacyn Goble,Jacyn,Goble,68,Regular Season,Regular Season,Regular Season,0
0022200567,1627963,Phenizee Ransom,Phenizee,Ransom,70,Regular Season,Regular Season,Regular Season,0
0022200568,1198,Scott Wall,Scott,Wall,31,Regular Season,Regular Season,Regular Season,0
0022200568,201639,Josh Tiven,Josh,Tiven,58,Regular Season,Regular Season,Regular Season,0
0022200568,202053,Scott Twardoski,Scott,Twardoski,52,Regular Season,Regular Season,Regular Season,0
0022200569,1146,Tony Brothers,Tony,Brothers,25,Regular Season,Regular Season,Regular Season,0
0022200569,202901,Matt Myers,Matt,Myers,43,Regular Season,Regular Season,Regular Season,0
0022200569,204058,Gediminas Petraitis,Gediminas,Petraitis,50,Regular Season,Regular Season,Regular Season,0
0022200570,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022200570,202027,Tre Maddox,Tre,Maddox,23,Regular Season,Regular Season,Regular Season,0
0022200570,1627519,John Conley,John,Conley,79,Regular Season,Regular Season,Regular Season,0
0022200571,2715,Eric Lewis,Eric,Lewis,42,Regular Season,Regular Season,Regular Season,0
0022200571,201245,Marat Kogut,Marat,Kogut,32,Regular Season,Regular Season,Regular Season,0
0022200571,1628159,Mousa Dagher,Mousa,Dagher,28,Regular Season,Regular Season,Regular Season,0
0022200572,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022200572,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022200572,1626301,Jason Goldenberg,Jason,Goldenberg,35,Regular Season,Regular Season,Regular Season,0
0022200573,2530,Ed Malloy,Ed,Malloy,14,Regular Season,Regular Season,Regular Season,0
0022200573,203591,Mitchell Ervin,Mitchell,Ervin,27,Regular Season,Regular Season,Regular Season,0
0022200573,1629178,Sha'Rae Mitchell,Sha'Rae,Mitchell,76,Regular Season,Regular Season,Regular Season,0
0022200574,1201,Leon Wood,Leon,Wood,40,Regular Season,Regular Season,Regular Season,0
0022200574,2534,Zach Zarba,Zach,Zarba,15,Regular Season,Regular Season,Regular Season,0
0022200574,203593,Justin Van Duyne,Justin,Van Duyne,64,Regular Season,Regular Season,Regular Season,0
0022200575,2714,David Guthrie,David,Guthrie,16,Regular Season,Regular Season,Regular Season,0
0022200575,202056,CJ Washington,CJ,Washington,12,Regular Season,Regular Season,Regular Season,0
0022200575,1628953,Ashley Moyer-Gleich,Ashley,Moyer-Gleich,13,Regular Season,Regular Season,Regular Season,0
0022200576,1193,Michael Smith,Michael,Smith,38,Regular Season,Regular Season,Regular Season,0
0022200576,2005,Matt Boland,Matt,Boland,18,Regular Season,Regular Season,Regular Season,0
0022200576,202049,Ben Taylor,Ben,Taylor,46,Regular Season,Regular Season,Regular Season,0
0022200577,2882,Sean Wright,Sean,Wright,4,Regular Season,Regular Season,Regular Season,0
0022200577,202026,Karl Lane,Karl,Lane,77,Regular Season,Regular Season,Regular Season,0
0022200577,202037,J.T. Orr,J.T.,Orr,72,Regular Season,Regular Season,Regular Season,0
0022200578,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022200578,203177,Lauren Holtkamp,Lauren,Holtkamp,7,Regular Season,Regular Season,Regular Season,0
0022200578,1628951,John Butler,John,Butler,30,Regular Season,Regular Season,Regular Season,0
0022200579,202007,Nick Buchert,Nick,Buchert,3,Regular Season,Regular Season,Regular Season,0
0022200579,202041,Kevin Scott,Kevin,Scott,24,Regular Season,Regular Season,Regular Season,0
0022200579,203592,Dedric Taylor,Dedric,Taylor,21,Regular Season,Regular Season,Regular Season,0
0022200580,1162,Scott Foster,Scott,Foster,48,Regular Season,Regular Season,Regular Season,0
0022200580,2002,Derrick Collins,Derrick,Collins,11,Regular Season,Regular Season,Regular Season,0
0022200580,204058,Gediminas Petraitis,Gediminas,Petraitis,50,Regular Season,Regular Season,Regular Season,0
0022200581,1662,Bill Kennedy,Bill,Kennedy,55,Regular Season,Regular Season,Regular Season,0
0022200581,202053,Scott Twardoski,Scott,Twardoski,52,Regular Season,Regular Season,Regular Season,0
0022200581,1627534,Andy Nagy,Andy,Nagy,83,Regular Season,Regular Season,Regular Season,0
0022200582,1151,Sean Corbin,Sean,Corbin,33,Regular Season,Regular Season,Regular Season,0
0022200582,1830,Marc Davis,Marc,Davis,8,Regular Season,Regular Season,Regular Season,0
0022200582,1627961,Brandon Adair,Brandon,Adair,67,Regular Season,Regular Season,Regular Season,0
0022200583,1148,James Capers,James,Capers,19,Regular Season,Regular Season,Regular Season,0
0022200583,202027,Tre Maddox,Tre,Maddox,23,Regular Season,Regular Season,Regular Season,0
0022200583,1627526,Matt Kallio,Matt,Kallio,88,Regular Season,Regular Season,Regular Season,0
0022200584,2715,Eric Lewis,Eric,Lewis,42,Regular Season,Regular Season,Regular Season,0
0022200584,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022200584,1627964,Jonathan Sterling,Jonathan,Sterling,17,Regular Season,Regular Season,Regular Season,0
0022200585,1201,Leon Wood,Leon,Wood,40,Regular Season,Regular Season,Regular Season,0
0022200585,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022200585,202026,Karl Lane,Karl,Lane,77,Regular Season,Regular Season,Regular Season,0
0022200586,1155,JB DeRosa,JB,DeRosa,22,Regular Season,Regular Season,Regular Season,0
0022200586,204059,Tyler Ford,Tyler,Ford,39,Regular Season,Regular Season,Regular Season,0
0022200586,1626302,Aaron Smith,Aaron,Smith,51,Regular Season,Regular Season,Regular Season,0
0022200587,2714,David Guthrie,David,Guthrie,16,Regular Season,Regular Season,Regular Season,0
0022200587,1626301,Jason Goldenberg,Jason,Goldenberg,35,Regular Season,Regular Season,Regular Season,0
0022200587,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022200588,2534,Zach Zarba,Zach,Zarba,15,Regular Season,Regular Season,Regular Season,0
0022200588,202037,J.T. Orr,J.T.,Orr,72,Regular Season,Regular Season,Regular Season,0
0022200588,1628953,Ashley Moyer-Gleich,Ashley,Moyer-Gleich,13,Regular Season,Regular Season,Regular Season,0
0022200589,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022200589,202035,Brett Nansel,Brett,Nansel,44,Regular Season,Regular Season,Regular Season,0
0022200589,203591,Mitchell Ervin,Mitchell,Ervin,27,Regular Season,Regular Season,Regular Season,0
0022200590,2530,Ed Malloy,Ed,Malloy,14,Regular Season,Regular Season,Regular Season,0
0022200590,201246,Kevin Cutler,Kevin,Cutler,34,Regular Season,Regular Season,Regular Season,0
0022200590,1628159,Mousa Dagher,Mousa,Dagher,28,Regular Season,Regular Season,Regular Season,0
0022200591,1179,Rodney Mott,Rodney,Mott,71,Regular Season,Regular Season,Regular Season,0
0022200591,2005,Matt Boland,Matt,Boland,18,Regular Season,Regular Season,Regular Season,0
0022200591,1628951,John Butler,John,Butler,30,Regular Season,Regular Season,Regular Season,0
0022200592,1193,Michael Smith,Michael,Smith,38,Regular Season,Regular Season,Regular Season,0
0022200592,2715,Eric Lewis,Eric,Lewis,42,Regular Season,Regular Season,Regular Season,0
0022200592,1627524,Nate Green,Nate,Green,65,Regular Season,Regular Season,Regular Season,0
0022200593,201245,Marat Kogut,Marat,Kogut,32,Regular Season,Regular Season,Regular Season,0
0022200593,202041,Kevin Scott,Kevin,Scott,24,Regular Season,Regular Season,Regular Season,0
0022200593,1628953,Ashley Moyer-Gleich,Ashley,Moyer-Gleich,13,Regular Season,Regular Season,Regular Season,0
0022200594,2882,Sean Wright,Sean,Wright,4,Regular Season,Regular Season,Regular Season,0
0022200594,203054,Che Flores,Che,Flores,91,Regular Season,Regular Season,Regular Season,0
0022200594,203593,Justin Van Duyne,Justin,Van Duyne,64,Regular Season,Regular Season,Regular Season,0
0022200595,2003,Pat Fraher,Pat,Fraher,26,Regular Season,Regular Season,Regular Season,0
0022200595,203592,Dedric Taylor,Dedric,Taylor,21,Regular Season,Regular Season,Regular Season,0
0022200595,1627962,Jacyn Goble,Jacyn,Goble,68,Regular Season,Regular Season,Regular Season,0
0022200596,202027,Tre Maddox,Tre,Maddox,23,Regular Season,Regular Season,Regular Season,0
0022200596,202058,James Williams,James,Williams,60,Regular Season,Regular Season,Regular Season,0
0022200596,203177,Lauren Holtkamp,Lauren,Holtkamp,7,Regular Season,Regular Season,Regular Season,0
0022200597,202049,Ben Taylor,Ben,Taylor,46,Regular Season,Regular Season,Regular Season,0
0022200597,1627541,Natalie Sago,Natalie,Sago,9,Regular Season,Regular Season,Regular Season,0
0022200597,1628172,Evan Scott,Evan,Scott,78,Regular Season,Regular Season,Regular Season,0
0022200598,1146,Tony Brothers,Tony,Brothers,25,Regular Season,Regular Season,Regular Season,0
0022200598,202053,Scott Twardoski,Scott,Twardoski,52,Regular Season,Regular Season,Regular Season,0
0022200598,1628171,Brandon Schwab,Brandon,Schwab,86,Regular Season,Regular Season,Regular Season,0
0022200599,200834,Mark Lindsay,Mark,Lindsay,29,Regular Season,Regular Season,Regular Season,0
0022200599,1626300,Ray Acosta,Ray,Acosta,54,Regular Season,Regular Season,Regular Season,0
0022200599,1627964,Jonathan Sterling,Jonathan,Sterling,17,Regular Season,Regular Season,Regular Season,0
0022200600,1148,James Capers,James,Capers,19,Regular Season,Regular Season,Regular Season,0
0022200600,2002,Derrick Collins,Derrick,Collins,11,Regular Season,Regular Season,Regular Season,0
0022200600,1627961,Brandon Adair,Brandon,Adair,67,Regular Season,Regular Season,Regular Season,0
